Row ID,Order ID,product_id,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales,Quantity
8074,CA-2017-151750,26888,1/1/17,1/5/17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,6.47,5
8075,CA-2017-151750,36285,1/1/17,1/5/17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,13.748,14
8076,CA-2017-151750,54584,1/1/17,1/5/17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,15.224,2
8077,CA-2015-106187,54617,6/23/15,6/29/15,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,27.42,3
8078,CA-2015-106187,25990,6/23/15,6/29/15,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,165.98,1
8079,CA-2015-106187,11826,6/23/15,6/29/15,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,75,3
8080,US-2016-164945,15226,11/22/16,11/27/16,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East,134.272,8
8081,CA-2015-150714,30204,10/26/15,11/1/15,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,146.544,6
8082,CA-2015-150714,9791,10/26/15,11/1/15,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,131.904,3
8083,CA-2015-150714,14546,10/26/15,11/1/15,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,203.88,5
8084,CA-2015-150714,37655,10/26/15,11/1/15,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,14.301,7
8085,CA-2015-150714,58907,10/26/15,11/1/15,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,718.64,10
8086,CA-2016-105753,34426,10/20/16,10/26/16,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,61.1,5
8087,CA-2017-120894,13219,4/28/17,5/2/17,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,28.08,3
8088,CA-2016-106621,42718,9/29/16,10/1/16,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,10.496,4
8089,CA-2015-107020,57996,7/10/15,7/14/15,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,39.92,2
8090,US-2015-117492,24869,8/7/15,8/9/15,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,77.58,9
8091,CA-2014-101392,41591,12/7/14,12/13/14,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,269.36,7
8092,CA-2015-127502,35486,12/10/15,12/14/15,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,5.76,2
8093,CA-2017-143658,31888,11/8/17,11/13/17,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,109.9,5
8094,CA-2017-133046,30669,7/27/17,8/1/17,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,23.88,3
8095,CA-2017-133046,29086,7/27/17,8/1/17,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,26.2,4
8096,CA-2017-133046,59065,7/27/17,8/1/17,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,12.96,2
8097,CA-2017-133046,22640,7/27/17,8/1/17,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,234.95,5
8098,CA-2017-122798,9382,12/28/17,1/1/18,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,118.25,5
8099,CA-2017-122798,18004,12/28/17,1/1/18,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,4.28,1
8100,CA-2016-169663,38041,3/10/16,3/13/16,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,26.85,3
8101,CA-2016-169663,4256,3/10/16,3/13/16,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,3357.6,3
8102,CA-2015-149846,30545,5/22/15,5/26/15,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,8.26,2
8103,CA-2015-149846,56725,5/22/15,5/26/15,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,2973.32,7
8104,CA-2015-149846,37695,5/22/15,5/26/15,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,104.79,7
8105,CA-2015-149846,11302,5/22/15,5/26/15,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,775.728,6
8106,CA-2017-159149,12135,2/17/17,2/19/17,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,89.0664,1
8107,CA-2017-159149,26633,2/17/17,2/19/17,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,175.44,6
8108,CA-2017-159149,59756,2/17/17,2/19/17,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,438.336,4
8109,US-2017-167570,51762,12/8/17,12/15/17,Standard Class,EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,215.544,4
8110,CA-2017-160122,53547,11/18/17,11/23/17,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,55.584,6
8111,CA-2017-160122,23817,11/18/17,11/23/17,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,127.386,2
8112,CA-2016-130393,3242,12/1/16,12/3/16,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,248.43,5
8113,CA-2016-130393,22598,12/1/16,12/3/16,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,11.648,4
8114,CA-2016-130393,34214,12/1/16,12/3/16,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,85.246,2
8115,CA-2017-144820,11764,10/3/17,10/7/17,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,20.64,5
8116,CA-2017-101014,55613,8/29/17,9/4/17,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,148.02,3
8117,CA-2017-105543,2931,11/24/17,11/24/17,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,33.29,1
8118,US-2017-113201,49052,6/30/17,7/5/17,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,204.95,5
8119,US-2017-106551,59810,7/22/17,7/27/17,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,526.344,4
8120,CA-2016-116722,18272,11/11/16,11/16/16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,41.96,2
8121,CA-2016-116722,28930,11/11/16,11/16/16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,451.152,3
8122,CA-2016-116722,6466,11/11/16,11/16/16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,31.504,11
8123,CA-2014-138128,22368,12/9/14,12/15/14,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,30.672,3
8124,CA-2014-138128,23874,12/9/14,12/15/14,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,1079.976,4
8125,US-2017-150070,25587,9/7/17,9/12/17,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,161.568,2
8126,CA-2015-137064,8472,2/6/15,2/13/15,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,2.934,3
8127,CA-2015-137064,12403,2/6/15,2/13/15,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,18.528,2
8128,CA-2015-137064,15965,2/6/15,2/13/15,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,670.752,3
8129,CA-2017-157350,59570,8/26/17,9/1/17,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,64.96,5
8130,CA-2014-127866,41694,7/20/14,7/23/14,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,41.94,2
8131,CA-2014-127866,28479,7/20/14,7/23/14,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,11.96,2
8132,CA-2014-127866,55827,7/20/14,7/23/14,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,13.12,4
8133,CA-2014-127866,20688,7/20/14,7/23/14,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,535.41,3
8134,CA-2015-131352,31105,10/8/15,10/13/15,Standard Class,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,72.78,3
8135,CA-2015-121776,11361,2/16/15,2/21/15,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,36.84,3
8136,CA-2015-121776,22277,2/16/15,2/21/15,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,87.71,7
8137,CA-2016-118073,22189,8/12/16,8/16/16,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,562.2925,7
8138,CA-2014-103219,14993,11/9/14,11/13/14,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,56.52,9
8139,CA-2016-102561,17303,7/18/16,7/22/16,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,11.264,8
8140,CA-2016-102561,39974,7/18/16,7/22/16,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,284.08,10
8141,CA-2016-102561,23825,7/18/16,7/22/16,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,18.496,4
8142,CA-2016-100993,48360,2/5/16,2/10/16,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,14.73,3
8143,CA-2016-100993,14281,2/5/16,2/10/16,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,186.54,3
8144,CA-2016-100993,2988,2/5/16,2/10/16,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,557.728,4
8145,CA-2016-100993,38312,2/5/16,2/10/16,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,159.968,4
8146,US-2014-112949,6598,6/20/14,6/27/14,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,471.9,6
8147,US-2014-112949,41592,6/20/14,6/27/14,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,3.52,2
8148,US-2017-146822,31324,6/9/17,6/14/17,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South,49.12,4
8149,US-2016-131058,36916,12/27/16,12/31/16,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West,20.16,7
8150,CA-2014-167997,31317,1/26/14,1/29/14,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,10.68,2
8151,CA-2014-167997,28135,1/26/14,1/29/14,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,141.96,2
8152,CA-2017-140151,17081,3/23/17,3/25/17,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,32.48,2
8153,CA-2017-140151,44647,3/23/17,3/25/17,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,20.04,3
8154,CA-2017-140151,24766,3/23/17,3/25/17,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,13999.96,4
8155,US-2017-143770,28323,3/20/17,3/24/17,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,238,2
8156,US-2017-143770,13053,3/20/17,3/24/17,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,61.96,2
8157,CA-2016-131296,7767,10/4/16,10/9/16,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,239.372,2
8158,CA-2016-103464,44541,11/18/16,11/22/16,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,595,5
8159,CA-2017-136238,37733,12/26/17,1/1/18,Standard Class,KB-16240,Karen Bern,Corporate,United States,Odessa,Texas,79762,Central,16.032,3
8160,CA-2016-120803,10362,3/9/16,3/13/16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East,199.75,5
8161,CA-2016-134138,57087,2/16/16,2/20/16,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East,227.96,2
8162,CA-2015-120915,8688,9/28/15,10/3/15,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,293.52,6
8163,CA-2015-120915,52773,9/28/15,10/3/15,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,307.98,2
8164,CA-2015-168207,18525,11/2/15,11/6/15,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,96.96,6
8165,CA-2015-168207,13358,11/2/15,11/6/15,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,117.488,7
8166,CA-2015-168207,26818,11/2/15,11/6/15,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,11.952,3
8167,CA-2015-168207,22351,11/2/15,11/6/15,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,512.499,3
8168,CA-2016-144148,28696,7/31/16,8/5/16,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122,West,863.128,7
8169,CA-2017-107174,10683,11/6/17,11/13/17,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,2036.86,7
8170,CA-2017-107174,44093,11/6/17,11/13/17,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,449.568,2
8171,CA-2017-107174,13779,11/6/17,11/13/17,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,108.96,3
8172,CA-2016-146150,24718,2/14/16,2/19/16,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,39212,South,264.18,7
8173,CA-2014-114125,3565,7/9/14,7/13/14,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,2.88,1
8174,CA-2014-114125,43508,7/9/14,7/13/14,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,41.904,6
8175,CA-2014-114125,57259,7/9/14,7/13/14,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,23.92,4
8176,CA-2016-114944,9472,1/30/16,2/4/16,Standard Class,HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623,Central,156.512,4
8177,CA-2016-135965,34942,9/22/16,9/25/16,First Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10035,East,128.34,6
8178,CA-2017-149699,4701,12/22/17,12/24/17,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,474.95,5
8179,CA-2016-166429,24133,9/2/16,9/8/16,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West,999.98,2
8180,CA-2015-112767,58358,8/2/15,8/6/15,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,277.5,4
8181,CA-2015-119879,29675,11/21/15,11/25/15,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,1252.704,8
8182,CA-2015-119879,5907,11/21/15,11/25/15,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,110.97,5
8183,CA-2017-155642,41977,5/18/17,5/22/17,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,22.608,3
8184,CA-2017-155642,41677,5/18/17,5/22/17,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,1.892,1
8185,US-2017-101721,3151,7/23/17,7/27/17,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,63.312,3
8186,CA-2015-136728,42907,9/13/15,9/17/15,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,7.824,1
8187,CA-2015-136728,47536,9/13/15,9/17/15,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,170.072,4
8188,CA-2016-127194,56454,12/10/16,12/16/16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,62.82,9
8189,CA-2015-140375,56994,10/2/15,10/5/15,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,19.44,3
8190,CA-2015-140375,34339,10/2/15,10/5/15,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,7.38,1
8191,US-2017-155866,14086,11/17/17,11/21/17,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,38.88,6
8192,US-2017-155866,39258,11/17/17,11/21/17,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,187.76,4
8193,CA-2015-141327,48198,11/30/15,12/3/15,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,6.048,7
8194,CA-2015-141327,19415,11/30/15,12/3/15,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,98.352,3
8195,CA-2015-141327,32405,11/30/15,12/3/15,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,335.744,2
8196,CA-2015-136700,7520,12/6/15,12/11/15,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,8.96,2
8197,CA-2017-102736,35586,9/5/17,9/9/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,89.568,4
8198,CA-2017-102736,12639,9/5/17,9/9/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,71.96,5
8199,CA-2017-102736,53376,9/5/17,9/9/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,15.552,3
8200,CA-2017-125269,8793,4/24/17,4/30/17,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,10.43,5
8201,CA-2017-125269,58810,4/24/17,4/30/17,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,72.784,1
8202,CA-2015-114811,7003,11/8/15,11/8/15,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,67.15,5
8203,CA-2015-114811,28474,11/8/15,11/8/15,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,549.98,2
8204,CA-2015-114811,15722,11/8/15,11/8/15,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,11.82,3
8205,CA-2015-114811,8197,11/8/15,11/8/15,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,4643.8,4
8206,CA-2015-114811,19040,11/8/15,11/8/15,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,577.764,2
8207,CA-2015-122266,32411,4/26/15,4/30/15,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,191.5155,1
8208,CA-2015-122266,34133,4/26/15,4/30/15,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,2.624,1
8209,CA-2015-141565,51626,9/20/15,9/24/15,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,1369.764,6
8210,CA-2015-141565,11537,9/20/15,9/24/15,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,294.368,4
8211,CA-2017-128769,28171,9/7/17,9/12/17,Standard Class,DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,81.568,2
8212,CA-2016-116337,35201,11/7/16,11/12/16,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,44.46,5
8213,CA-2016-116337,56050,11/7/16,11/12/16,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,314.088,3
8214,CA-2015-120845,58963,9/25/15,10/2/15,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,6.336,4
8215,CA-2015-120845,48956,9/25/15,10/2/15,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,10.48,1
8216,CA-2015-120845,26203,9/25/15,10/2/15,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,2.469,1
8217,CA-2015-120845,51951,9/25/15,10/2/15,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,3.264,2
8218,CA-2014-120775,52084,10/3/14,10/7/14,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,4.344,3
8219,CA-2014-120775,46001,10/3/14,10/7/14,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,31.776,3
8220,CA-2014-120775,8639,10/3/14,10/7/14,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,4.928,2
8221,CA-2014-120775,11719,10/3/14,10/7/14,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,1.788,3
8222,CA-2014-120775,8903,10/3/14,10/7/14,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,15.072,4
8223,CA-2014-152905,26909,2/18/14,2/24/14,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,12.624,2
8224,CA-2016-104633,39481,6/12/16,6/16/16,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,185.88,6
8225,CA-2016-104633,34886,6/12/16,6/16/16,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,12.96,2
8226,CA-2017-104136,51676,11/1/17,11/4/17,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,189.7,10
8227,CA-2017-104136,25076,11/1/17,11/4/17,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,40.99,1
8228,CA-2016-123050,57135,4/4/16,4/8/16,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,82.64,2
8229,CA-2016-123050,46336,4/4/16,4/8/16,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,31.02,2
8230,CA-2016-123050,8668,4/4/16,4/8/16,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,89.97,3
8231,CA-2016-162355,27209,6/30/16,7/2/16,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,35.97,3
8232,CA-2016-162355,45874,6/30/16,7/2/16,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,1266.86,7
8233,CA-2014-158225,2655,9/22/14,9/28/14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,169.45,5
8234,CA-2014-158225,25656,9/22/14,9/28/14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,40.68,2
8235,CA-2017-102204,42019,5/1/17,5/6/17,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,3.328,2
8236,CA-2017-102204,54159,5/1/17,5/6/17,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,933.262,4
8237,CA-2017-102204,59465,5/1/17,5/6/17,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,2803.92,5
8238,CA-2017-103065,23914,10/20/17,10/20/17,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,4.768,2
8239,CA-2017-103065,20123,10/20/17,10/20/17,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,6.672,1
8240,CA-2017-103065,42223,10/20/17,10/20/17,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,4.448,2
8241,CA-2017-103065,33274,10/20/17,10/20/17,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,43.936,4
8242,CA-2014-109855,53797,9/1/14,9/5/14,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,23.744,2
8243,CA-2014-109855,45234,9/1/14,9/5/14,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,357,3
8244,CA-2014-109897,47291,8/12/14,8/16/14,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,806.336,8
8245,CA-2014-109897,9603,8/12/14,8/16/14,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,85.44,3
8246,US-2014-143581,23752,8/19/14,8/23/14,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,344.91,3
8247,CA-2015-129217,27087,5/10/15,5/10/15,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,70.97,5
8248,CA-2015-129217,7483,5/10/15,5/10/15,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,36.784,2
8249,CA-2016-133816,4083,5/10/16,5/13/16,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,743.988,2
8250,CA-2015-140221,23666,3/5/15,3/9/15,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,11.212,2
8251,CA-2015-140221,23315,3/5/15,3/9/15,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,4.712,2
8252,CA-2015-140221,35129,3/5/15,3/9/15,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,180.98,5
8253,CA-2015-140221,29904,3/5/15,3/9/15,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,60.416,2
8254,CA-2017-152310,58502,8/12/17,8/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,299.99,1
8255,CA-2017-152310,28718,8/12/17,8/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,192.16,4
8256,CA-2017-152310,11293,8/12/17,8/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,242.624,8
