id,city,customerid,date,lastname,name,orderid,productid,quantity,region,returnamount,returnquantity,returnstatus,sales,state,zip,user_id
8160,Milford,19465,3/9/16,Bensley,Rick,120803,108159,5,East,0,0,0,199.75,CT,6460,6
8161,Belleville,15790,2/16/16,Dryer,John,134138,108160,2,East,0,0,0,227.96,NJ,7109,6
8162,New York City,15445,9/28/15,Jackson,Jennifer,120915,108161,6,East,0,0,0,293.52,NY,10035,6
8163,New York City,15445,9/28/15,Jackson,Jennifer,129077,108162,2,East,0,0,0,307.98,NY,10035,6
8164,San Diego,17110,11/2/15,Thompson,Liz,168207,108163,6,West,0,0,0,96.96,CA,92105,6
8165,San Diego,17110,11/2/15,Thompson,Liz,176371,108164,7,West,0,0,0,117.488,CA,92105,6
8166,San Diego,17110,11/2/15,Thompson,Liz,176372,108165,3,West,0,0,0,11.952,CA,92105,6
8167,San Diego,17110,11/2/15,Thompson,Liz,176373,108166,3,West,0,0,0,512.499,CA,92105,6
8168,San Francisco,10690,7/31/16,Häberlin,Anna,144148,108167,7,West,0,0,0,863.128,CA,94122,6
8169,Seattle,10060,11/6/17,Bellavance,Adam,107174,108168,7,West,0,0,0,2036.86,WA,98105,6
8170,Seattle,10060,11/6/17,Bellavance,Adam,115343,108169,2,West,0,0,0,449.568,WA,98105,6
8171,Seattle,10060,11/6/17,Bellavance,Adam,115344,108170,3,West,0,0,0,108.96,WA,98105,6
8172,Jackson,14380,2/14/16,McMath,Fred,146150,108171,7,South,0,0,0,264.18,MS,39212,6
8173,Los Angeles,14410,7/9/14,Hansen,Gary,114125,108172,1,West,0,0,0,2.88,CA,90049,6
8174,Los Angeles,14410,7/9/14,Hansen,Gary,122298,108173,6,West,0,0,0,41.904,CA,90049,6
8175,Los Angeles,14410,7/9/14,Hansen,Gary,122299,108174,4,West,0,0,0,23.92,CA,90049,6
8176,Chicago,14800,1/30/16,Engle,Harold,114944,108175,4,Central,0,0,0,156.512,IL,60623,6
8177,New York City,20035,9/22/16,Zeldin,Sam,135965,108176,6,East,0,0,0,128.34,NY,10035,6
8178,Los Angeles,12115,12/22/17,McGuire,Chad,149699,108177,5,West,0,0,0,474.95,CA,90008,6
8179,Des Moines,21310,9/2/16,Gnade,Toby,166429,108178,2,West,0,0,0,999.98,WA,98198,6
8180,Springfield,12985,8/2/15,Koutras,Darren,112767,108179,4,West,0,0,0,277.5,OR,97477,6
8181,Philadelphia,20410,11/21/15,Shariari,Shahid,119879,108180,8,East,0,0,0,1252.704,PA,19120,6
8182,Philadelphia,20410,11/21/15,Shariari,Shahid,128060,108181,5,East,0,0,0,110.97,PA,19120,6
8183,Chicago,11575,5/18/17,Murry,Brendan,155642,108182,3,Central,0,0,0,22.608,IL,60653,6
8184,Chicago,11575,5/18/17,Murry,Brendan,163825,108183,1,Central,0,0,0,1.892,IL,60653,6
8185,Chicago,17380,7/23/17,Yedwab,Maribeth,101721,108184,3,Central,0,0,0,63.312,IL,60623,6
8186,Chicago,10900,9/13/15,Gainer,Arthur,136728,108185,1,Central,0,0,0,7.824,IL,60623,6
8187,Chicago,10900,9/13/15,Gainer,Arthur,144914,108186,4,Central,0,0,0,170.072,IL,60623,6
8188,New York City,11110,12/10/16,Watters,Bart,127194,108187,9,East,0,0,0,62.82,NY,10024,6
8189,Rockville,20470,10/2/15,Gordon,Sheri,140375,108188,3,East,0,0,0,19.44,MD,20852,6
8190,Rockville,20470,10/2/15,Gordon,Sheri,148564,108189,1,East,0,0,0,7.38,MD,20852,6
8191,New York City,12370,11/17/17,Conant,Christopher,155866,108190,6,East,0,0,0,38.88,NY,10011,6
8192,New York City,12370,11/17/17,Conant,Christopher,164057,108191,4,East,0,0,0,187.76,NY,10011,6
8193,Durham,16915,11/30/15,Radford,Lena,141327,108192,7,South,0,0,0,6.048,NC,27707,6
8194,Durham,16915,11/30/15,Radford,Lena,149520,108193,3,South,0,0,0,98.352,NC,27707,6
8195,Durham,16915,11/30/15,Radford,Lena,149521,108194,2,South,0,0,0,335.744,NC,27707,6
8196,Santa Barbara,13120,12/6/15,Bremer,David,136700,108195,2,West,0,0,0,8.96,CA,93101,6
8197,Knoxville,17095,9/5/17,Preis,Liz,102736,108196,4,South,0,0,0,89.568,TN,37918,6
8198,Knoxville,17095,9/5/17,Preis,Liz,110933,108197,5,South,0,0,0,71.96,TN,37918,6
8199,Knoxville,17095,9/5/17,Preis,Liz,110934,108198,3,South,0,0,0,15.552,TN,37918,6
8200,Chicago,10870,4/24/17,Ferguson,Art,125269,108199,5,Central,0,0,0,10.43,IL,60610,6
8201,Chicago,10870,4/24/17,Ferguson,Art,133469,108200,1,Central,0,0,0,72.784,IL,60610,6
8202,New York City,16495,11/8/15,Dawkins,Keith,114811,108201,5,East,0,0,0,67.15,NY,10024,6
8203,New York City,16495,11/8/15,Dawkins,Keith,123013,108202,2,East,0,0,0,549.98,NY,10024,6
8204,New York City,16495,11/8/15,Dawkins,Keith,123014,108203,3,East,0,0,0,11.82,NY,10024,6
8205,New York City,16495,11/8/15,Dawkins,Keith,123015,108204,4,East,0,0,0,4643.8,NY,10024,6
8206,New York City,16495,11/8/15,Dawkins,Keith,123016,108205,2,East,0,0,0,577.764,NY,10024,6
8207,Daytona Beach,20830,4/26/15,AnnReed,Sue,130472,108206,1,South,0,0,0,191.5155,FL,32114,6
8208,Daytona Beach,20830,4/26/15,AnnReed,Sue,130473,108207,1,South,0,0,0,2.624,FL,32114,6
8209,Nashville,11035,9/20/15,Gonzalez,Barry,141565,108208,6,South,0,0,0,1369.764,TN,37211,6
8210,Nashville,11035,9/20/15,Gonzalez,Barry,149774,108209,4,South,0,0,0,294.368,TN,37211,6
8211,Nashville,12955,9/7/17,Medina,Dario,128769,108210,2,South,0,0,0,81.568,TN,37211,6
8212,Dallas,17845,11/7/16,Chen,Michael,116337,108211,5,Central,0,0,0,44.46,TX,75220,6
8213,Dallas,17845,11/7/16,Chen,Michael,124549,108212,3,Central,0,0,0,314.088,TX,75220,6
8214,Murfreesboro,17395,9/25/15,Lichtenstein,Marina,120845,108213,4,South,0,0,0,6.336,TN,37130,6
8215,Murfreesboro,17395,9/25/15,Lichtenstein,Marina,129059,108214,1,South,0,0,0,10.48,TN,37130,6
8216,Murfreesboro,17395,9/25/15,Lichtenstein,Marina,129060,108215,1,South,0,0,0,2.469,TN,37130,6
8217,Murfreesboro,17395,9/25/15,Lichtenstein,Marina,129061,108216,2,South,0,0,0,3.264,TN,37130,6
8218,Dallas,19930,10/3/14,DAscenzo,Russell,120775,108217,3,Central,0,0,0,4.344,TX,75217,6
8219,Dallas,19930,10/3/14,DAscenzo,Russell,128993,108218,3,Central,0,0,0,31.776,TX,75217,6
8220,Dallas,19930,10/3/14,DAscenzo,Russell,128994,108219,2,Central,0,0,0,4.928,TX,75217,6
8221,Dallas,19930,10/3/14,DAscenzo,Russell,128995,108220,3,Central,0,0,0,1.788,TX,75217,6
8222,Dallas,19930,10/3/14,DAscenzo,Russell,128996,108221,4,Central,0,0,0,15.072,TX,75217,6
8223,Arlington,10015,2/18/14,Bergman,Aaron,152905,108222,2,Central,0,0,0,12.624,TX,76017,6
8224,Pasadena,14035,6/12/16,Ashbrook,Erin,104633,108223,6,West,0,0,0,185.88,CA,91104,6
8225,Pasadena,14035,6/12/16,Ashbrook,Erin,112857,108224,2,West,0,0,0,12.96,CA,91104,6
8226,Everett,20065,11/1/17,Flanagan,Sandra,104136,108225,10,East,0,0,0,189.7,MA,2149,6
8227,Everett,20065,11/1/17,Flanagan,Sandra,112362,108226,1,East,0,0,0,40.99,MA,2149,6
8228,Troy,11125,4/4/16,Castell,Becky,123050,108227,2,East,0,0,0,82.64,NY,12180,6
8229,Troy,11125,4/4/16,Castell,Becky,131278,108228,2,East,0,0,0,31.02,NY,12180,6
8230,Troy,11125,4/4/16,Castell,Becky,131279,108229,3,East,0,0,0,89.97,NY,12180,6
8231,Sandy Springs,19165,6/30/16,Fox,Philip,162355,108230,3,South,0,0,0,35.97,GA,30328,6
8232,Sandy Springs,19165,6/30/16,Fox,Philip,170586,108231,7,South,0,0,0,1266.86,GA,30328,6
8233,San Jose,20110,9/22/14,Engle,Sanjit,158225,108232,5,West,0,0,0,169.45,CA,95123,6
8234,San Jose,20110,9/22/14,Engle,Sanjit,166458,108233,2,West,0,0,0,40.68,CA,95123,6
8235,Jacksonville,12010,5/1/17,Jumper,Caroline,102204,108234,2,South,0,0,0,3.328,FL,32216,6
8236,Jacksonville,12010,5/1/17,Jumper,Caroline,110439,108235,4,South,0,0,0,933.262,FL,32216,6
8237,Jacksonville,12010,5/1/17,Jumper,Caroline,110440,108236,5,South,0,0,0,2803.92,FL,32216,6
8238,Jacksonville,19090,10/20/17,Takahito,Pete,103065,108237,2,South,0,0,0,4.768,FL,32216,6
8239,Jacksonville,19090,10/20/17,Takahito,Pete,111303,108238,1,South,0,0,0,6.672,FL,32216,6
8240,Jacksonville,19090,10/20/17,Takahito,Pete,111304,108239,2,South,0,0,0,4.448,FL,32216,6
8241,Jacksonville,19090,10/20/17,Takahito,Pete,111305,108240,4,South,0,0,0,43.936,FL,32216,6
8242,New York City,16900,9/1/14,Hernandez,Lena,109855,108241,2,East,0,0,0,23.744,NY,10009,6
8243,New York City,16900,9/1/14,Hernandez,Lena,118097,108242,3,East,0,0,0,357,NY,10009,6
8244,San Francisco,11200,8/12/14,Wallace,Ben,118140,108243,8,West,0,0,0,806.336,CA,94122,6
8245,San Francisco,11200,8/12/14,Wallace,Ben,118141,108244,3,West,0,0,0,85.44,CA,94122,6
8246,Columbus,11365,8/19/14,Shonely,Bill,143581,108245,3,South,0,0,0,344.91,GA,31907,6
8247,Aurora,13390,5/10/15,Pardue,Dennis,129217,108246,5,Central,0,0,0,70.97,IL,60505,6
8248,Aurora,13390,5/10/15,Pardue,Dennis,137464,108247,2,Central,0,0,0,36.784,IL,60505,6
8249,Philadelphia,12400,5/10/16,Schild,Christopher,133816,108248,2,East,0,0,0,743.988,PA,19134,6
8250,Chicago,17365,3/5/15,Schnelling,Maribeth,140221,108249,2,Central,0,0,0,11.212,IL,60653,6
8251,Chicago,17365,3/5/15,Schnelling,Maribeth,148471,108250,2,Central,0,0,0,4.712,IL,60653,6
8252,Chicago,17365,3/5/15,Schnelling,Maribeth,148472,108251,5,Central,0,0,0,180.98,IL,60653,6
8253,Chicago,17365,3/5/15,Schnelling,Maribeth,148473,108252,2,Central,0,0,0,60.416,IL,60653,6
8254,Seattle,12895,8/12/17,Kaydos,Dana,152310,108253,1,West,0,0,0,299.99,WA,98103,6
8255,Seattle,12895,8/12/17,Kaydos,Dana,160564,108254,4,West,0,0,0,192.16,WA,98103,6
8256,Seattle,12895,8/12/17,Kaydos,Dana,160565,108255,8,West,0,0,0,242.624,WA,98103,6
8257,Seattle,12895,8/12/17,Kaydos,Dana,160566,108256,3,West,0,0,0,46.74,WA,98103,6
8258,Seattle,12895,8/12/17,Kaydos,Dana,160567,108257,5,West,0,0,0,174.95,WA,98103,6
8259,Seattle,12895,8/12/17,Kaydos,Dana,160568,108258,6,West,0,0,0,100.704,WA,98103,6
8260,Roseville,20560,6/26/16,Norling,Skye,118101,108259,9,Central,0,0,0,368.91,MI,48066,6
8261,Roseville,20560,6/26/16,Norling,Skye,126361,108260,1,Central,0,0,0,8.02,MI,48066,6
8262,Roseville,20560,6/26/16,Norling,Skye,126362,108261,4,Central,0,0,0,171.04,MI,48066,6
8263,Fayetteville,21475,12/15/16,Chapman,Tony,100307,108262,3,South,0,0,0,19.44,AR,72701,6
8264,Jacksonville,10705,9/13/15,McFarland,Anne,138457,108263,4,South,0,0,0,13.092,NC,28540,6
8265,New York City,10960,12/30/14,Jones,Astrea,131800,108264,3,East,0,0,0,122.94,NY,10035,6
8266,New York City,10960,12/30/14,Jones,Astrea,140065,108265,7,East,0,0,0,35.448,NY,10035,6
8267,Dover,16360,4/29/14,Hughes,Katherine,118304,108266,2,East,0,0,0,19.98,DE,19901,6
8268,Aurora,17095,1/30/17,Preis,Liz,121790,108267,1,Central,0,0,0,69.375,IL,60505,6
8269,Aurora,17095,1/30/17,Preis,Liz,130058,108268,4,Central,0,0,0,31.68,IL,60505,6
8270,Aurora,17095,1/30/17,Preis,Liz,130059,108269,4,Central,0,0,0,2003.168,IL,60505,6
8271,Aurora,17095,1/30/17,Preis,Liz,130060,108270,2,Central,0,0,0,9.344,IL,60505,6
8272,New York City,15715,12/25/16,Elijah,Joe,169670,108271,8,East,0,0,0,2563.056,NY,10009,6
8273,El Cajon,18295,10/20/16,Yedwab,Muhammed,147821,108272,4,West,0,0,0,387.136,CA,92020,6
8274,Springfield,14245,6/13/15,Carlisle,Frank,104059,108273,1,East,0,0,0,3.424,OH,45503,6
8275,Mount Vernon,18460,6/30/17,Ducich,Neil,164112,108274,7,East,0,0,0,1085.42,NY,10550,6
8276,Lakewood,13360,6/26/15,Bolton,Dennis,143882,108275,9,East,0,0,0,43.056,OH,44107,6
8277,Tampa,16960,2/21/16,Castell,Lindsay,139262,108276,3,South,0,0,0,3.762,FL,33614,6
8278,Tampa,16960,2/21/16,Castell,Lindsay,147539,108277,2,South,0,0,0,34.86,FL,33614,6
8279,Tampa,16960,2/21/16,Castell,Lindsay,147540,108278,3,South,0,0,0,432.456,FL,33614,6
8280,Columbus,11725,4/22/17,Degenhardt,Bruce,146192,108279,3,South,0,0,0,675.06,GA,31907,6
8281,Jacksonville,17605,5/9/17,Connell,Matt,134810,108280,3,South,0,0,0,65.232,NC,28540,6
8282,Jacksonville,17605,5/9/17,Connell,Matt,143091,108281,3,South,0,0,0,207,NC,28540,6
8283,Saint Charles,20035,12/21/15,Zeldin,Sam,154284,108282,2,Central,0,0,0,600.53,IL,60174,6
8284,Saint Charles,20035,12/21/15,Zeldin,Sam,162567,108283,2,Central,0,0,0,59.904,IL,60174,6
8285,Saint Charles,20035,12/21/15,Zeldin,Sam,162568,108284,8,Central,0,0,0,637.44,IL,60174,6
8286,Saint Charles,20035,12/21/15,Zeldin,Sam,162569,108285,3,Central,0,0,0,51.756,IL,60174,6
8287,Miami,13675,8/12/14,Huffman,Duane,156244,108286,6,South,0,0,0,31.104,FL,33180,6
8288,Miami,13675,8/12/14,Huffman,Duane,164531,108287,5,South,0,0,0,47.96,FL,33180,6
8289,Miami,13675,8/12/14,Huffman,Duane,164532,108288,7,South,0,0,0,158.928,FL,33180,6
8290,Miami,13675,8/12/14,Huffman,Duane,164533,108289,6,South,0,0,0,211.248,FL,33180,6
8291,Miami,13675,8/12/14,Huffman,Duane,164534,108290,2,South,0,0,0,5.552,FL,33180,6
8292,Miami,13675,8/12/14,Huffman,Duane,164535,108291,1,South,0,0,0,2.952,FL,33180,6
8293,Troy,16885,12/11/15,Creighton,Lena,106362,108292,3,East,0,0,0,10.332,OH,45373,6
8294,Seattle,15145,11/3/17,OBriant,Jack,168802,108293,4,West,0,0,0,18.368,WA,98103,6
8295,New York City,17815,3/13/17,Tillman,Meg,146906,108294,2,East,0,0,0,299.9,NY,10011,6
8296,Arlington,13750,5/30/16,Becker,Edward,166380,108295,9,South,0,0,0,26.55,VA,22204,6
8297,Arlington,13750,5/30/16,Becker,Edward,174676,108296,2,South,0,0,0,111.98,VA,22204,6
8298,Charlotte,19765,7/5/15,Schwarz,Roland,158911,108297,2,South,0,0,0,4.928,NC,28205,6
8299,Charlotte,19765,7/5/15,Schwarz,Roland,167209,108298,3,South,0,0,0,11.784,NC,28205,6
8300,Roseville,19435,3/11/14,Bierner,Richard,103338,108299,3,West,0,0,0,7.98,CA,95661,6
8301,Detroit,18730,4/20/15,Toch,Olvera,109169,108300,2,Central,0,0,0,180.96,MI,48234,6
8302,Los Angeles,14545,7/26/17,Zrebassa,George,167318,108301,5,West,0,0,0,1649.95,CA,90036,6
8303,Los Angeles,14545,7/26/17,Zrebassa,George,175620,108302,3,West,0,0,0,362.352,CA,90036,6
8304,San Francisco,18310,10/31/14,Lomonaco,Nancy,120313,108303,2,West,0,0,0,73.584,CA,94110,6
8305,Bakersfield,11740,11/3/17,Geld,Bruce,135419,108304,4,West,0,0,0,486.368,CA,93309,6
8306,Tulsa,18070,8/11/16,Tran,Michelle,128671,108305,5,Central,0,0,0,32.4,OK,74133,6
8307,Tulsa,18070,8/11/16,Tran,Michelle,136977,108306,7,Central,0,0,0,41.86,OK,74133,6
8308,Tulsa,18070,8/11/16,Tran,Michelle,136978,108307,2,Central,0,0,0,77.56,OK,74133,6
8309,San Francisco,11125,7/25/16,Castell,Becky,149335,108308,9,West,0,0,0,37.17,CA,94122,6
8310,Houston,14605,3/1/14,Weimer,Giulietta,168312,108309,3,Central,0,0,0,137.352,TX,77036,6
8311,Houston,14605,3/1/14,Weimer,Giulietta,176622,108310,3,Central,0,0,0,376.509,TX,77036,6
8312,Columbus,11500,1/26/17,Drucker,Bradley,105935,108311,4,South,0,0,0,62.72,GA,31907,6
8313,Columbus,11500,1/26/17,Drucker,Bradley,114247,108312,7,South,0,0,0,2939.93,GA,31907,6
8314,League City,18985,7/12/14,VanHugh,Paul,161508,108313,3,Central,0,0,0,512.358,TX,77573,6
8315,League City,18985,7/12/14,VanHugh,Paul,169822,108314,2,Central,0,0,0,3.488,TX,77573,6
8316,League City,18985,7/12/14,VanHugh,Paul,169823,108315,7,Central,0,0,0,22.288,TX,77573,6
8317,League City,18985,7/12/14,VanHugh,Paul,169824,108316,3,Central,0,0,0,16.032,TX,77573,6
8318,Burlington,14980,4/11/17,MacAllister,Henry,130904,108317,1,South,0,0,0,1.752,NC,27217,6
8319,Burlington,14980,4/11/17,MacAllister,Henry,139222,108318,8,South,0,0,0,20.992,NC,27217,6
8320,New York City,14065,11/13/17,Mull,Erin,133620,108319,1,East,0,0,0,11.21,NY,10009,6
8321,Dallas,20065,12/5/15,Flanagan,Sandra,142937,108320,2,Central,0,0,0,45.04,TX,75220,6
8322,Houston,20380,9/26/16,Collister,Shahid,149790,108321,2,Central,0,0,0,15.624,TX,77095,6
8323,Long Beach,18370,11/19/16,DeCherney,Natalie,130778,108322,2,East,0,0,0,8.74,NY,11561,6
8324,Long Beach,18370,11/19/16,DeCherney,Natalie,139101,108323,5,East,0,0,0,44.75,NY,11561,6
8325,Hialeah,14245,9/8/17,Carlisle,Frank,144456,108324,5,South,0,0,0,61.68,FL,33012,6
8326,Hialeah,14245,9/8/17,Carlisle,Frank,152781,108325,3,South,0,0,0,158.376,FL,33012,6
8327,Aurora,16555,7/21/17,Lampkin,Kelly,103478,108326,4,Central,0,0,0,2.864,IL,60505,6
8328,Aurora,16555,7/21/17,Lampkin,Kelly,111805,108327,7,Central,0,0,0,94.192,IL,60505,6
8329,Belleville,21865,10/6/17,Preis,Xylona,118577,108328,3,East,0,0,0,143.7,NJ,7109,6
8330,Belleville,21865,10/6/17,Preis,Xylona,126906,108329,1,East,0,0,0,6.48,NJ,7109,6
8331,New York City,14320,11/7/17,Preis,Frank,113572,108330,4,East,0,0,0,7.88,NY,10024,6
8332,Andover,18760,3/9/16,Stobb,Pamela,153269,108331,1,East,0,0,0,11.21,MA,1810,6
8333,Andover,18760,3/9/16,Stobb,Pamela,161601,108332,5,East,0,0,0,354.9,MA,1810,6
8334,Andover,18760,3/9/16,Stobb,Pamela,161602,108333,3,East,0,0,0,17.94,MA,1810,6
8335,Andover,18760,3/9/16,Stobb,Pamela,161603,108334,4,East,0,0,0,51.8,MA,1810,6
8336,Newark,11905,5/13/17,Weiss,Carl,161655,108335,9,East,0,0,0,299.52,DE,19711,6
8337,Arlington,16360,7/2/16,Hughes,Katherine,101469,108336,2,South,0,0,0,7.7,VA,22204,6
8338,Decatur,20980,12/27/14,Chand,Tamara,153087,108337,4,South,0,0,0,23.92,AL,35601,6
8339,Decatur,20980,12/27/14,Chand,Tamara,161425,108338,5,South,0,0,0,498,AL,35601,6
8340,Hesperia,21880,4/13/17,Sorensen,Yana,135076,108339,6,West,0,0,0,436.704,CA,92345,6
8341,Chesapeake,12220,11/14/14,Cortes,Chris,161634,108340,5,South,0,0,0,32.4,VA,23320,6
8342,Los Angeles,21925,6/11/17,Donatelli,Zuschuss,141481,108341,3,West,0,0,0,61.44,CA,90036,6
8343,Huntsville,15370,11/25/16,Kimmel,Jay,132549,108342,7,South,0,0,0,73.36,AL,35810,6
8344,Knoxville,14440,3/21/14,McGarr,Gary,155544,108343,5,South,0,0,0,59.2,TN,37918,6
8345,Knoxville,14440,3/21/14,McGarr,Gary,163888,108344,3,South,0,0,0,32.952,TN,37918,6
8346,Knoxville,14440,3/21/14,McGarr,Gary,163889,108345,3,South,0,0,0,218.376,TN,37918,6
8347,Lawrence,15220,4/30/15,Waco,Jane,115238,108346,5,East,0,0,0,31.4,MA,1841,6
8348,Lawrence,15220,4/30/15,Waco,Jane,123585,108347,1,East,0,0,0,9.48,MA,1841,6
8349,Lawrence,15220,4/30/15,Waco,Jane,123586,108348,10,East,0,0,0,209.5,MA,1841,6
8350,Lawrence,15220,4/30/15,Waco,Jane,123587,108349,5,East,0,0,0,24.3,MA,1841,6
8351,Lawrence,15220,4/30/15,Waco,Jane,123588,108350,1,East,0,0,0,6.48,MA,1841,6
8352,Philadelphia,11350,5/3/17,Overfelt,Bill,132199,108351,2,East,0,0,0,32.448,PA,19134,6
8353,Philadelphia,11350,5/3/17,Overfelt,Bill,140551,108352,4,East,0,0,0,26.388,PA,19134,6
8354,Philadelphia,11350,5/3/17,Overfelt,Bill,140552,108353,5,East,0,0,0,373.47,PA,19134,6
8355,Philadelphia,11350,5/3/17,Overfelt,Bill,140553,108354,5,East,0,0,0,64.2,PA,19134,6
8356,Philadelphia,11350,5/3/17,Overfelt,Bill,140554,108355,2,East,0,0,0,8,PA,19134,6
8357,Athens,21865,8/26/16,Preis,Xylona,163174,108356,3,South,0,0,0,186.54,GA,30605,6
8358,Great Falls,18055,4/11/14,Moray,Michelle,110555,108357,7,West,0,0,0,87.08,MT,59405,6
8359,Great Falls,18055,4/11/14,Moray,Michelle,118913,108358,2,West,0,0,0,105.584,MT,59405,6
8360,Great Falls,18055,4/11/14,Moray,Michelle,118914,108359,6,West,0,0,0,217.44,MT,59405,6
8361,El Paso,21655,1/2/17,Schmidt,Trudy,147207,108360,2,Central,0,0,0,31.744,TX,79907,6
8362,El Paso,21655,1/2/17,Schmidt,Trudy,155568,108361,2,Central,0,0,0,5.432,TX,79907,6
8363,El Paso,21655,1/2/17,Schmidt,Trudy,155569,108362,5,Central,0,0,0,913.43,TX,79907,6
8364,El Paso,21655,1/2/17,Schmidt,Trudy,155570,108363,3,Central,0,0,0,372.144,TX,79907,6
8365,Kissimmee,15235,4/28/17,Lee,Janet,137631,108364,2,South,0,0,0,751.984,FL,34741,6
8366,Seattle,20035,1/30/17,Zeldin,Sam,157273,108365,4,West,0,0,0,604.768,WA,98105,6
8367,Santa Clara,17035,9/7/14,Ryan,Lisa,109918,108366,4,West,0,0,0,27.36,CA,95051,6
8368,Santa Clara,17035,9/7/14,Ryan,Lisa,118285,108367,2,West,0,0,0,20.56,CA,95051,6
8369,Santa Clara,17035,9/7/14,Ryan,Lisa,118286,108368,5,West,0,0,0,83.92,CA,95051,6
8370,Los Angeles,20365,6/11/16,Vernon,Seth,118745,108369,3,West,0,0,0,902.712,CA,90049,6
8371,Fresno,17890,10/17/16,Granlund,Michael,163972,108370,2,West,0,0,0,120.666,CA,93727,6
8372,Fort Worth,18415,12/27/14,Cano,Nathan,165393,108371,1,Central,0,0,0,4.984,TX,76106,6
8373,Seattle,20680,11/24/16,Carroll,Steve,113726,108372,3,West,0,0,0,82.26,WA,98105,6
8374,San Francisco,19780,11/10/16,OBrian,Rose,152940,108373,1,West,0,0,0,29.74,CA,94110,6
8375,San Francisco,15175,1/5/15,Lanier,James,158701,108374,6,West,0,0,0,87.36,CA,94110,6
8376,San Francisco,15175,1/5/15,Lanier,James,167076,108375,6,West,0,0,0,56.16,CA,94110,6
8377,Pompano Beach,19030,3/21/17,Webber,Pauline,156272,108376,1,South,0,0,0,64.384,FL,33068,6
8378,Houston,18250,11/12/15,Federle,Monica,162964,108377,1,Central,0,0,0,64.784,TX,77095,6
8379,Houston,18250,11/12/15,Federle,Monica,171342,108378,3,Central,0,0,0,15.552,TX,77095,6
8380,Houston,18250,11/12/15,Federle,Monica,171343,108379,7,Central,0,0,0,223.888,TX,77095,6
8381,Chicago,12220,9/9/14,Cortes,Chris,103527,108380,3,Central,0,0,0,10.896,IL,60653,6
8382,San Francisco,10660,3/17/16,Chung,Anna,134544,108381,2,West,0,0,0,84.784,CA,94109,6
8383,Houston,17440,2/8/16,Haberlin,Mark,171430,108382,4,Central,0,0,0,241.5,TX,77036,6
8384,Shelton,12790,11/26/16,Delaney,Cynthia,145135,108383,3,East,0,0,0,59.97,CT,6484,6
8385,Shelton,12790,11/26/16,Delaney,Cynthia,153519,108384,2,East,0,0,0,13.36,CT,6484,6
8386,Oakland,12805,9/4/17,Voltz,Cynthia,137582,108385,3,West,0,0,0,11.808,CA,94601,6
8387,Manchester,21625,5/28/15,Brown,Trudy,149601,108386,1,East,0,0,0,16.24,CT,6040,6
8388,Manchester,21625,5/28/15,Brown,Trudy,157988,108387,5,East,0,0,0,77.55,CT,6040,6
8389,Orange,13300,11/1/14,Greer,Deirdre,139423,108388,2,East,0,0,0,76.12,NJ,7050,6
8390,Akron,19810,12/27/16,DeVincentis,Ross,102596,108389,6,East,0,0,0,17.184,OH,44312,6
8391,Los Angeles,12250,12/4/17,Selesnick,Chris,153227,108390,2,West,0,0,0,11.76,CA,90032,6
8392,Danbury,16045,12/23/17,Barnett,Julia,110625,108391,2,East,0,0,0,27.46,CT,6810,6
8393,Franklin,14155,12/1/16,Jacobs,Eva,150986,108392,3,East,0,0,0,137.94,MA,2038,6
8394,Franklin,14155,12/1/16,Jacobs,Eva,150987,108393,5,East,0,0,0,111.15,MA,2038,6
8395,Franklin,14155,12/1/16,Jacobs,Eva,150988,108394,3,East,0,0,0,901.95,MA,2038,6
8396,Franklin,14155,12/1/16,Jacobs,Eva,150989,108395,3,East,0,0,0,366.009,MA,2038,6
8397,Wilmington,11620,6/30/14,DeCherney,Brian,152254,108396,7,South,0,0,0,310.688,NC,28403,6
8398,Houston,17545,9/3/14,Reese,Mathew,120236,108397,5,Central,0,0,0,7.68,TX,77095,6
8399,Springfield,20425,11/2/17,Roach,Sharelle,120061,108398,2,East,0,0,0,155.372,OH,45503,6
8400,Glendale,21100,4/13/15,Hendricks,Thea,133837,108399,1,West,0,0,0,10.744,AZ,85301,6
8401,New York City,11635,12/5/15,Derr,Brian,110814,108400,5,East,0,0,0,232.4,NY,10009,6
8402,New York City,11635,12/5/15,Derr,Brian,119215,108401,3,East,0,0,0,164.646,NY,10009,6
8403,New York City,11635,12/5/15,Derr,Brian,119216,108402,2,East,0,0,0,22.68,NY,10009,6
8404,Los Angeles,20950,2/1/16,McNair,Suzanne,154067,108403,4,West,0,0,0,105.52,CA,90036,6
8405,Newark,14800,7/8/17,Engle,Harold,148884,108404,4,East,0,0,0,83.92,DE,19711,6
8406,Newark,14800,7/8/17,Engle,Harold,148885,108405,5,East,0,0,0,141.9,DE,19711,6
8407,Newark,14800,7/8/17,Engle,Harold,148886,108406,2,East,0,0,0,39.98,DE,19711,6
8408,Newark,14800,7/8/17,Engle,Harold,148887,108407,7,East,0,0,0,28.91,DE,19711,6
8409,Newark,14800,7/8/17,Engle,Harold,148888,108408,5,East,0,0,0,174.95,DE,19711,6
8410,San Bernardino,15640,12/11/15,Kriz,Jim,134082,108409,4,West,0,0,0,110.528,CA,92404,6
8411,Burlington,18715,11/15/16,Nelson,Odella,130820,108410,4,South,0,0,0,630.024,NC,27217,6
8412,Salem,21100,5/9/16,Hendricks,Thea,159765,108411,7,South,0,0,0,27.86,VA,24153,6
